text,label,lang,id,Prompt_English,Prompt_Spanish
¿Qué significan los resultados de las elecciones para la atención médica?,Industry,Spanish,Spain-1776," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
Las empresas del Ibex 35 mejoran la información sobre sus riesgos y su modelo de negocio,Finance,Spanish,Spain-2111," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
Las grandes empresas del IBEX apuestan por la innovación pero su inversión todavía está por debajo de la media europea,Finance,Spanish,Spain-2031," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
cabecera de informe anual annual review,Tax & Accounting,Spanish,Spain-2687," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
XXIII Encuesta Mundial de CEOs,Business & Management,Spanish,Spain-1106," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
Encuesta Mundial de CEOs 2019 - Talento financiero,Business & Management,Spanish,Spain-1637," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
Los hoteleros moderadamente optimistas de cara al segundo trimestre del año ,Industry,Spanish,Spain-2240," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
Más de la mitad de compañías reconoce que no gestiona adecuadamente sus riesgos y reclaman el papel de los auditores internos,Tax & Accounting,Spanish,Spain-1993," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
Consejos de Administración de empresas cotizadas (séptima edición),Business & Management,Spanish,Spain-1706," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
PwC lidera por quinto año consecutivo el asesoramiento en transacciones en España en 2016,Finance,Spanish,Spain-1031," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
Información Corporativa: ¿qué quieren saber los inversores?,Business & Management,Spanish,Spain-1465," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
Al día Consejos: Comisiones de Auditoría,Tax & Accounting,Spanish,Spain-1460," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
Alertas Fiscalidad Inmobiliaria y de la Construcción,Tax & Accounting,Spanish,Spain-1485," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
Novedades Laborales Nº 119,Business & Management,Spanish,Spain-1742," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
enREDados: Cómo hacer rentables la redes sociales,Industry,Spanish,Spain-1755," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
Novedades Laborales Nº 112,Business & Management,Spanish,Spain-1735," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
Amazon ya marca los hábitos de compra de los  consumidores en España y en el mundo,Industry,Spanish,Spain-2164," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
"Yolanda Cano, directora responsable de de Imposición Indirecta",Tax & Accounting,Spanish,Spain-946," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
Entretenimiento y Medios,Industry,Spanish,Spain-1119," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
Tendencias del Mercado Inmobiliario en Europa 2019,Industry,Spanish,Spain-1956," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
Novedades Laborales Nº 113,Business & Management,Spanish,Spain-1736," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
Encuesta Mundial de Seguridad de la Información 2018 - Descarga,Technology,Spanish,Spain-1068," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
"La eficiencia energética, clave para la competitividad, aún no está en la agenda política de verdad",Industry,Spanish,Spain-2043," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
Política de Protección de Datos de PwC - Consensos,Government & Controls,Spanish,Spain-1905," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
El Futuro de las Transacciones en el sector Financiero,Finance,Spanish,Spain-1838," Read the text carefully and choose the appropriate label for the text from the labels of ""Business & Management"", ""Finance"", ""Government & Controls"", ""Industry"", ""Tax & Accounting"", ""Technology"" "," Lee el texto cuidadosamente y elige la etiqueta adecuada para el texto de las etiquetas de ""Negocios y Gestión"", ""Finanzas"", ""Gobierno y Control"", ""Industria"", ""Impuestos y Contabilidad"", ""Tecnología"" "
